Basin,Year,type,TRANSECT,LAYER,Interval,Lat_M,Lon_M,NperHa
CB,2020,transect,57350,2,14,41.54020735,-81.97779036,696.13
CB,2020,transect,57350,2,15,41.53603303,-81.97570321,379.45
CB,2020,transect,57350,2,16,41.53175109,-81.97379648,579.4
CB,2020,transect,57350,2,17,41.52746268,-81.97201,288.77
CB,2020,transect,57600,2,1,41.62388917,-81.54101393,162.51
CB,2020,transect,57600,2,2,41.62815956,-81.54290395,148.75
CB,2020,transect,57600,2,3,41.63242061,-81.54481158,284.88
CB,2020,transect,57600,2,4,41.63671156,-81.54655828,228.89
CB,2020,transect,57600,2,5,41.64099327,-81.5484322,224.01
CB,2020,transect,57600,2,6,41.645147,-81.55063741,265.06
CB,2020,transect,57600,2,7,41.64934831,-81.55271118,113.72
CB,2020,transect,57600,2,8,41.65355668,-81.55471539,152.64
CB,2020,transect,57600,2,9,41.65770181,-81.55696277,393.33
CB,2020,transect,57600,2,10,41.66185652,-81.55891491,223.95
CB,2020,transect,57600,2,11,41.66597313,-81.56118007,227.36
CB,2020,transect,57600,2,12,41.67010087,-81.56346418,614.42
CB,2020,transect,57600,2,13,41.67431206,-81.56548764,269.64
CB,2020,transect,57600,2,14,41.67856086,-81.56723256,306.86
CB,2020,transect,57600,2,15,41.68271272,-81.56921633,799.11
CB,2020,transect,57600,2,16,41.68630456,-81.56995346,714.13
CB,2020,transect,57725,2,1,41.76932948,-81.36175664,300.23
CB,2020,transect,57725,2,2,41.76514823,-81.35948441,208.11
CB,2020,transect,57725,2,3,41.76092943,-81.35757536,343.69
CB,2020,transect,57725,2,4,41.75862589,-81.35641919,417.03
CB,2020,grid,910,2,1,41.52691421,-81.94605795,402.77
CB,2020,grid,910,2,2,41.53005805,-81.9416847,207.09
CB,2020,grid,910,2,3,41.53280489,-81.93698666,200.67
CB,2020,grid,910,2,4,41.53551497,-81.9322411,293.55
CB,2020,grid,910,2,5,41.53817513,-81.9274008,352.25
CB,2020,grid,910,2,6,41.54090574,-81.92269292,314
CB,2020,grid,910,2,7,41.54362377,-81.91794507,411.17
CB,2020,grid,910,2,8,41.54519385,-81.91501518,947.91
CB,2020,grid,912,2,1,41.61734597,-81.61187561,191.13
CB,2020,grid,912,2,2,41.6164947,-81.60599988,199.93
CB,2020,grid,912,2,3,41.61554638,-81.60016431,159.61
CB,2020,grid,912,2,4,41.61461773,-81.59431792,90.59
CB,2020,grid,912,2,5,41.61378379,-81.58844276,88.26
CB,2020,grid,912,2,6,41.6127856,-81.58260187,332.57
CB,2020,grid,912,2,7,41.61186684,-81.57690661,146.71
CB,2020,grid,814,2,1,41.79686576,-81.27810353,124.91
CB,2020,grid,814,2,2,41.79460163,-81.27290535,172.6
CB,2020,grid,814,2,3,41.79234473,-81.2677378,350.73
CB,2020,grid,814,2,4,41.79013393,-81.2625036,536.89
CB,2020,grid,814,2,5,41.78828253,-81.25789266,160.36
CB,2020,grid,717,2,1,41.94234217,-80.76885268,247.87
CB,2020,grid,717,2,2,41.94014163,-80.76409396,87.04
CB,2020,grid,717,2,3,41.93773713,-80.75901592,80.01
CB,2020,grid,717,2,4,41.93519417,-80.75403408,131.34
CB,2020,grid,717,2,5,41.93384646,-80.75062831,1847.31
CB,2021,transect,57850,1,1,42.5616629,-81.46897134,1888.385082
CB,2021,transect,57850,1,2,42.5575855,-81.46669619,385.0437813
CB,2021,transect,57850,1,3,42.55333929,-81.46463522,410.5722298
CB,2021,transect,57850,1,4,42.54907203,-81.46273458,322.4340643
CB,2021,transect,57850,1,5,42.54481908,-81.46082621,89.8525911
CB,2021,transect,57850,1,6,42.54049999,-81.4589913,225.7561857
CB,2021,transect,57850,1,7,42.53622874,-81.4571447,958.6709054
CB,2021,transect,57850,1,8,42.53196504,-81.45532501,444.341706
CB,2021,transect,57850,1,9,42.52766699,-81.45344698,277.1039105
CB,2021,transect,57850,1,10,42.52334053,-81.45168608,478.3432897
CB,2021,transect,57850,1,11,42.5190522,-81.44995671,1972.181459
CB,2021,transect,57850,1,12,42.51475729,-81.44811346,1387.984975
CB,2021,transect,57850,1,13,42.51044965,-81.44629233,1288.182087
CB,2021,transect,57850,1,14,42.50618708,-81.44441807,791.3519037
CB,2021,transect,57850,1,15,42.50186784,-81.44264004,3066.824477
CB,2021,transect,57850,1,16,42.49754682,-81.44101444,8581.096992
CB,2021,transect,57850,1,17,42.49321694,-81.4394181,5123.907196
CB,2021,transect,57850,1,18,42.48894463,-81.43754512,4208.209155
CB,2021,transect,57850,1,19,42.48461077,-81.43598212,4812.721372
CB,2021,transect,57850,1,20,42.48030812,-81.43416023,9517.515687
CB,2021,transect,57850,1,21,42.47602616,-81.4326652,7140.97859
CB,2021,transect,57850,1,22,42.47174278,-81.43067684,13141.57681
CB,2021,transect,57850,1,23,42.46742459,-81.42895644,11891.59251
CB,2021,transect,57850,1,24,42.46314772,-81.42717493,11145.74275
CB,2021,transect,57850,1,25,42.45889251,-81.42519604,5079.632183
CB,2021,transect,57850,1,26,42.45461132,-81.42338876,10829.55516
CB,2021,transect,57850,1,27,42.45031337,-81.42152721,10813.66176
CB,2021,transect,57850,1,28,42.44601413,-81.41982211,8636.106901
CB,2021,transect,57850,1,29,42.4417487,-81.41810263,9508.0789
CB,2021,transect,57850,1,30,42.4374317,-81.41624723,8632.37249
CB,2021,transect,57850,1,31,42.43315129,-81.41441429,8979.506495
CB,2021,transect,57850,1,32,42.42886632,-81.41255213,8930.867846
CB,2021,transect,57850,1,33,42.42459859,-81.41082846,5283.055215
CB,2021,transect,57850,1,34,42.42033578,-81.40876231,5099.480273
CB,2021,transect,57850,1,35,42.41607282,-81.40683371,1512.690683
CB,2021,transect,57850,1,36,42.41177822,-81.40502785,7284.400903
CB,2021,transect,57850,1,37,42.40749212,-81.40323825,11780.81602
CB,2021,transect,57850,1,38,42.40319281,-81.40147233,12725.87031
CB,2021,transect,57850,1,39,42.39890393,-81.39962884,12381.59375
CB,2021,transect,57850,1,40,42.39461118,-81.39788624,15686.46723
CB,2021,transect,57850,1,41,42.39034086,-81.39599217,12247.97424
CB,2021,transect,57850,1,42,42.38603434,-81.39418589,7809.358492
CB,2021,transect,57850,1,43,42.38173926,-81.39233881,7679.802383
CB,2021,transect,57850,1,44,42.3774732,-81.39055553,5254.660622
CB,2021,transect,57850,1,45,42.37314637,-81.3888351,9457.4238
CB,2021,transect,57850,1,46,42.36884308,-81.38706436,10941.85983
CB,2021,transect,57850,1,47,42.36456313,-81.38521396,24423.16221
CB,2021,transect,57850,1,48,42.36027,-81.38345227,23756.52185
CB,2021,transect,57850,1,49,42.35599349,-81.38158119,7274.31789
CB,2021,transect,57850,1,50,42.35169564,-81.37973224,24476.46461
CB,2021,transect,57850,1,51,42.34741753,-81.37781323,10673.49204
CB,2021,transect,57850,1,52,42.34314022,-81.37605686,8046.144121
CB,2021,transect,57850,1,53,42.33884008,-81.37430761,25807.23108
CB,2021,transect,57850,1,54,42.33452962,-81.37257246,12248.80144
CB,2021,transect,57850,1,55,42.33024671,-81.37077643,8629.27397
CB,2021,transect,57850,1,56,42.32595378,-81.36895081,7725.6396
CB,2021,transect,57850,1,57,42.32167078,-81.36704606,6176.665638
CB,2021,transect,57850,1,58,42.31742115,-81.36520773,5239.030791
CB,2021,transect,57850,1,59,42.31311551,-81.36343956,4811.54183
CB,2021,transect,57850,1,60,42.3088284,-81.36158902,4903.165379
CB,2021,transect,57850,1,61,42.30452628,-81.3597839,3363.067778
CB,2021,transect,57850,1,62,42.30024458,-81.35797648,4214.449093
CB,2021,transect,57850,1,63,42.29597563,-81.35601523,7903.317922
CB,2021,transect,57850,1,64,42.29167494,-81.35420114,6343.978751
CB,2021,transect,57850,1,65,42.28741327,-81.35229481,6151.277801
CB,2021,transect,57850,1,66,42.28309288,-81.35058336,13775.54784
CB,2021,transect,57850,1,67,42.27878062,-81.34883695,10588.29889
CB,2021,transect,57850,1,68,42.27452029,-81.34697197,2251.179824
CB,2021,transect,57850,1,69,42.27021699,-81.34513715,5657.540786
CB,2021,transect,57850,1,70,42.26595024,-81.34325612,5999.884929
CB,2021,transect,57850,1,71,42.261646,-81.34140146,3949.979181
CB,2021,transect,57850,1,72,42.2573857,-81.339548,5631.638061
CB,2021,transect,57850,1,73,42.25308645,-81.33776358,10338.28488
CB,2021,transect,57850,1,74,42.24878755,-81.33595843,7928.185488
CB,2021,transect,57850,1,75,42.2445032,-81.33416827,4349.146334
CB,2021,transect,57850,1,76,42.2402286,-81.33248269,9725.202159
CB,2021,transect,57850,1,77,42.23590426,-81.33060464,14822.08351
CB,2021,transect,57850,1,78,42.23162114,-81.32868434,22790.01982
CB,2021,transect,57850,1,79,42.22735602,-81.32702182,12607.50934
CB,2021,transect,57850,1,80,42.22308182,-81.32518798,9560.854775
CB,2021,transect,57850,1,81,42.21879627,-81.32329293,5643.282359
CB,2021,transect,57850,1,82,42.21454788,-81.32147285,11802.86277
CB,2021,transect,57850,1,83,42.21022388,-81.31948142,9517.729746
CB,2021,transect,57850,1,84,42.2059739,-81.31783445,13162.12899
CB,2021,transect,57850,1,85,42.20169342,-81.31611968,26455.92011
CB,2021,transect,57850,1,86,42.19735674,-81.31431094,29052.629
CB,2021,transect,57850,1,87,42.19301171,-81.31304949,18443.796
CB,2021,transect,57850,1,88,42.18874605,-81.31143232,16327.99272
CB,2021,transect,57850,1,89,42.18448482,-81.30953171,18891.08004
CB,2021,transect,57850,1,90,42.18017906,-81.30774195,14930.95382
CB,2021,transect,57850,1,91,42.17589132,-81.3058536,17607.7143
CB,2021,transect,57850,1,92,42.17165484,-81.30418287,21761.94306
CB,2021,transect,57850,1,93,42.16738672,-81.30204524,29311.96707
CB,2021,transect,57850,1,94,42.16315642,-81.30022791,26156.72952
CB,2021,transect,57850,1,95,42.15887292,-81.2983889,49791.95984
CB,2021,transect,57850,1,96,42.15457491,-81.29647708,57651.88534
CB,2021,transect,57850,1,97,42.15027491,-81.29468288,41343.16129
CB,2021,transect,57850,1,98,42.145996,-81.2927585,44686.89262
CB,2021,transect,57850,1,99,42.14176208,-81.29103687,43522.35427
CB,2021,transect,57850,1,100,42.13747094,-81.28924405,35512.56594
CB,2021,transect,57850,1,101,42.13322155,-81.28737248,25552.16166
CB,2021,transect,57850,1,102,42.12893021,-81.2855838,40994.5032
CB,2021,transect,57850,1,103,42.12465743,-81.28368166,38878.22239
CB,2021,transect,57850,1,104,42.12036792,-81.28176345,49365.00528
CB,2021,transect,57850,1,105,42.11610434,-81.27990489,61333.70907
CB,2021,transect,57850,1,106,42.11183129,-81.27793844,52650.90121
CB,2021,transect,57850,1,107,42.1075431,-81.27612994,46198.13075
CB,2021,transect,57850,1,108,42.10326095,-81.27419675,55571.54867
CB,2021,transect,57850,1,109,42.09899381,-81.27231688,41838.09685
CB,2021,transect,57850,1,110,42.09476136,-81.27039959,7243.251937
CB,2021,transect,57850,1,111,42.09042969,-81.2686069,37375.12803
CB,2021,transect,57850,1,112,42.08611948,-81.2666139,61056.9785
CB,2021,transect,57850,1,113,42.08188784,-81.26499192,39201.06571
CB,2021,transect,57850,1,114,42.07757853,-81.2632666,18206.09365
CB,2021,transect,57850,1,115,42.07329933,-81.26132766,39972.33858
CB,2021,transect,57850,1,116,42.06904896,-81.25928021,20024.5214
CB,2021,transect,57850,1,117,42.06482477,-81.25734361,13251.93524
CB,2021,transect,57850,1,118,42.06050537,-81.25562596,16275.832
CB,2021,transect,57850,1,119,42.05624617,-81.25381876,19181.57629
CB,2021,transect,57850,1,120,42.05193138,-81.25209476,9323.034069
CB,2021,transect,57850,1,121,42.04758105,-81.25038438,20071.03582
CB,2021,transect,57850,1,122,42.0432963,-81.24861977,29613.54444
CB,2021,transect,57850,1,123,42.03900341,-81.24680977,32710.81469
CB,2021,transect,57850,1,124,42.03470711,-81.24505684,33905.91135
CB,2021,transect,57850,1,125,42.03039655,-81.24333717,41597.72825
CB,2021,transect,57850,1,126,42.02612669,-81.24145742,52514.85962
CB,2021,transect,57850,1,127,42.02180108,-81.23982276,40231.17287
CB,2021,transect,57850,1,128,42.01742835,-81.23837301,37121.55454
CB,2021,transect,57850,1,129,42.01309121,-81.2367925,25165.10326
CB,2021,transect,57850,1,130,42.00876448,-81.23514326,20098.65928
CB,2021,transect,57850,1,131,42.00447963,-81.23342218,6636.991342
CB,2021,transect,57850,1,132,42.00021414,-81.23137738,15344.03675
CB,2021,transect,57850,1,133,41.99595374,-81.22943976,10200.16258
CB,2021,transect,57850,1,134,41.99170986,-81.22748774,10279.58021
CB,2021,transect,57850,1,135,41.98744241,-81.22570897,16464.82184
CB,2021,transect,57850,1,136,41.98315406,-81.22398716,22297.29591
CB,2021,transect,57850,1,137,41.97882265,-81.22224086,28816.41619
CB,2021,transect,57850,1,138,41.97452588,-81.2204802,17496.73743
CB,2021,transect,57850,1,139,41.97024609,-81.21871291,25847.59364
CB,2021,transect,57850,1,140,41.96595432,-81.21699421,31300.51104
CB,2021,transect,57850,1,141,41.96165954,-81.21528255,78418.84335
CB,2021,transect,57850,1,142,41.95740704,-81.21342202,25139.50546
CB,2021,transect,57850,1,143,41.95315003,-81.21145744,144044.4499
CB,2021,transect,57850,1,144,41.948839,-81.20973943,136841.4576
CB,2021,transect,57850,1,145,41.94454435,-81.20797417,146094.9464
CB,2021,transect,57850,1,146,41.94028436,-81.20603804,35021.47162
CB,2021,transect,57850,1,147,41.93601977,-81.20412262,86410.09381
CB,2021,transect,57850,1,148,41.93179994,-81.2022991,60761.93424
CB,2021,transect,57850,1,149,41.92760707,-81.19988288,47538.89608
CB,2021,transect,57850,1,150,41.92338611,-81.19795017,31034.58624
CB,2021,transect,57850,1,151,41.91913596,-81.19579972,24699.80852
CB,2021,transect,57850,1,152,41.9149007,-81.19390765,4396.379123
CB,2021,transect,57850,1,153,41.91060365,-81.1920656,1635.768821
CB,2021,transect,57850,1,154,41.9063132,-81.19032952,16736.21684
CB,2021,transect,57850,1,155,41.90204397,-81.18851282,26198.32227
CB,2021,transect,57850,1,156,41.89775367,-81.18657699,15317.5579
CB,2021,transect,57850,1,157,41.8934959,-81.18472554,1281.528337
CB,2021,transect,57850,1,158,41.88927008,-81.1827928,5364.843445
CB,2021,transect,57850,1,159,41.88504922,-81.18061427,2861.789061
CB,2021,transect,57850,1,160,41.88077005,-81.1787149,17904.02322
CB,2021,transect,57850,1,161,41.87648334,-81.17716529,41836.68623
CB,2021,transect,57850,1,162,41.87221798,-81.17519598,36044.11358
CB,2021,transect,57850,1,163,41.86803405,-81.17328374,56500.37018
CB,2021,transect,57850,1,164,41.86384857,-81.17069616,45137.44339
CB,2021,transect,57850,1,165,41.85959388,-81.16990593,55775.79618
CB,2021,transect,57850,1,166,41.85516231,-81.16937886,128333.7426
CB,2021,transect,57850,1,167,41.85080711,-81.16864367,144681.8819
CB,2021,transect,57850,1,168,41.84646107,-81.16702109,110223.7445
CB,2021,transect,57850,1,169,41.84224545,-81.16508126,68023.13287
CB,2021,transect,57850,1,170,41.83792817,-81.16303175,148363.6474
CB,2021,transect,57850,1,171,41.83361218,-81.16167771,50911.44976
CB,2021,transect,57850,1,172,41.82925978,-81.16033013,25355.86994
CB,2021,transect,57850,1,173,41.82492277,-81.15851761,2626.60787
CB,2021,transect,57850,1,174,41.82184271,-81.1572613,15946.86614
CB,2021,transect,57850,2,1,42.5616629,-81.46897134,1989.293821
CB,2021,transect,57850,2,2,42.5575855,-81.46669619,1433.016016
CB,2021,transect,57850,2,3,42.55333929,-81.46463522,1638.072521
CB,2021,transect,57850,2,4,42.54907203,-81.46273458,3022.390096
CB,2021,transect,57850,2,5,42.54481908,-81.46082621,3607.2957
CB,2021,transect,57850,2,6,42.54049999,-81.4589913,653.2181815
CB,2021,transect,57850,2,7,42.53622874,-81.4571447,101.7709901
CB,2021,transect,57850,2,8,42.53196504,-81.45532501,425.9666058
CB,2021,transect,57850,2,9,42.52766699,-81.45344698,155.9544091
CB,2021,transect,57850,2,10,42.52334053,-81.45168608,160.9623183
CB,2021,transect,57850,2,11,42.5190522,-81.44995671,86.9084435
CB,2021,transect,57850,2,12,42.51475729,-81.44811346,159.3291452
CB,2021,transect,57850,2,13,42.51044965,-81.44629233,546.5064173
CB,2021,transect,57850,2,14,42.50618708,-81.44441807,383.2680896
CB,2021,transect,57850,2,15,42.50186784,-81.44264004,231.8198181
CB,2021,transect,57850,2,16,42.49754682,-81.44101444,169.7207404
CB,2021,transect,57850,2,17,42.49321694,-81.4394181,503.586338
CB,2021,transect,57850,2,18,42.48894463,-81.43754512,183.1525881
CB,2021,transect,57850,2,19,42.48461077,-81.43598212,242.7172161
CB,2021,transect,57850,2,20,42.48030812,-81.43416023,366.0641895
CB,2021,transect,57850,2,21,42.47602616,-81.4326652,690.2158874
CB,2021,transect,57850,2,22,42.47174278,-81.43067684,697.3829514
CB,2021,transect,57850,2,23,42.46742459,-81.42895644,883.3898562
CB,2021,transect,57850,2,24,42.46314772,-81.42717493,815.575879
CB,2021,transect,57850,2,25,42.45889251,-81.42519604,865.3725104
CB,2021,transect,57850,2,26,42.45461132,-81.42338876,588.1977349
CB,2021,transect,57850,2,27,42.45031337,-81.42152721,991.1203451
CB,2021,transect,57850,2,28,42.44601413,-81.41982211,919.9062283
CB,2021,transect,57850,2,29,42.4417487,-81.41810263,1164.653931
CB,2021,transect,57850,2,30,42.4374317,-81.41624723,1122.996724
CB,2021,transect,57850,2,31,42.43315129,-81.41441429,1283.204806
CB,2021,transect,57850,2,32,42.42886632,-81.41255213,1034.370475
CB,2021,transect,57850,2,33,42.42459859,-81.41082846,1049.416007
CB,2021,transect,57850,2,34,42.42033578,-81.40876231,1217.225772
CB,2021,transect,57850,2,35,42.41607282,-81.40683371,1960.757518
CB,2021,transect,57850,2,36,42.41177822,-81.40502785,1782.119824
CB,2021,transect,57850,2,37,42.40749212,-81.40323825,1215.824638
CB,2021,transect,57850,2,38,42.40319281,-81.40147233,1818.286002
CB,2021,transect,57850,2,39,42.39890393,-81.39962884,2100.593081
CB,2021,transect,57850,2,40,42.39461118,-81.39788624,3270.270707
CB,2021,transect,57850,2,41,42.39034086,-81.39599217,3129.665654
CB,2021,transect,57850,2,42,42.38603434,-81.39418589,2437.779443
CB,2021,transect,57850,2,43,42.38173926,-81.39233881,1638.573142
CB,2021,transect,57850,2,44,42.3774732,-81.39055553,992.4454632
CB,2021,transect,57850,2,45,42.37314637,-81.3888351,905.8245434
CB,2021,transect,57850,2,46,42.36884308,-81.38706436,822.2338494
CB,2021,transect,57850,2,47,42.36456313,-81.38521396,801.4689085
CB,2021,transect,57850,2,48,42.36027,-81.38345227,758.0269371
CB,2021,transect,57850,2,49,42.35599349,-81.38158119,601.7019896
CB,2021,transect,57850,2,50,42.35169564,-81.37973224,719.6267412
CB,2021,transect,57850,2,51,42.34741753,-81.37781323,548.7184386
CB,2021,transect,57850,2,52,42.34314022,-81.37605686,494.3957462
CB,2021,transect,57850,2,53,42.33884008,-81.37430761,541.9648965
CB,2021,transect,57850,2,54,42.33452962,-81.37257246,516.8707887
CB,2021,transect,57850,2,55,42.33024671,-81.37077643,548.6038882
CB,2021,transect,57850,2,56,42.32595378,-81.36895081,764.9278036
CB,2021,transect,57850,2,57,42.32167078,-81.36704606,763.4976411
CB,2021,transect,57850,2,58,42.31742115,-81.36520773,754.405467
CB,2021,transect,57850,2,59,42.31311551,-81.36343956,888.5513036
CB,2021,transect,57850,2,60,42.3088284,-81.36158902,694.1193152
CB,2021,transect,57850,2,61,42.30452628,-81.3597839,604.6715051
CB,2021,transect,57850,2,62,42.30024458,-81.35797648,462.963482
CB,2021,transect,57850,2,63,42.29597563,-81.35601523,590.21121
CB,2021,transect,57850,2,64,42.29167494,-81.35420114,547.6592049
CB,2021,transect,57850,2,65,42.28741327,-81.35229481,375.4420955
CB,2021,transect,57850,2,66,42.28309288,-81.35058336,312.294523
CB,2021,transect,57850,2,67,42.27878062,-81.34883695,307.0642116
CB,2021,transect,57850,2,68,42.27452029,-81.34697197,452.3584211
CB,2021,transect,57850,2,69,42.27021699,-81.34513715,439.8950428
CB,2021,transect,57850,2,70,42.26595024,-81.34325612,678.0012114
CB,2021,transect,57850,2,71,42.261646,-81.34140146,561.6313777
CB,2021,transect,57850,2,72,42.2573857,-81.339548,347.9487074
CB,2021,transect,57850,2,73,42.25308645,-81.33776358,262.8660947
CB,2021,transect,57850,2,74,42.24878755,-81.33595843,199.999072
CB,2021,transect,57850,2,75,42.2445032,-81.33416827,271.6132613
CB,2021,transect,57850,2,76,42.2402286,-81.33248269,265.649042
CB,2021,transect,57850,2,77,42.23590426,-81.33060464,322.3425542
CB,2021,transect,57850,2,78,42.23162114,-81.32868434,548.8709882
CB,2021,transect,57850,2,79,42.22735602,-81.32702182,1130.505357
CB,2021,transect,57850,2,80,42.22308182,-81.32518798,1001.983367
CB,2021,transect,57850,2,81,42.21879627,-81.32329293,767.8965579
CB,2021,transect,57850,2,82,42.21454788,-81.32147285,560.7652217
CB,2021,transect,57850,2,83,42.21022388,-81.31948142,413.165562
CB,2021,transect,57850,2,84,42.2059739,-81.31783445,511.3541717
CB,2021,transect,57850,2,85,42.20169342,-81.31611968,402.8624065
CB,2021,transect,57850,2,86,42.19735674,-81.31431094,321.8963857
CB,2021,transect,57850,2,87,42.19301171,-81.31304949,376.4302298
CB,2021,transect,57850,2,88,42.18874605,-81.31143232,225.357443
CB,2021,transect,57850,2,89,42.18448482,-81.30953171,257.7913854
CB,2021,transect,57850,2,90,42.18017906,-81.30774195,159.4125246
CB,2021,transect,57850,2,91,42.17589132,-81.3058536,120.4055856
CB,2021,transect,57850,2,92,42.17165484,-81.30418287,149.7051285
CB,2021,transect,57850,2,93,42.16738672,-81.30204524,163.5175307
CB,2021,transect,57850,2,94,42.16315642,-81.30022791,142.9733074
CB,2021,transect,57850,2,95,42.15887292,-81.2983889,287.4237226
CB,2021,transect,57850,2,96,42.15457491,-81.29647708,317.1652937
CB,2021,transect,57850,2,97,42.15027491,-81.29468288,341.1360169
CB,2021,transect,57850,2,98,42.145996,-81.2927585,265.8917307
CB,2021,transect,57850,2,99,42.14176208,-81.29103687,337.3119758
CB,2021,transect,57850,2,100,42.13747094,-81.28924405,307.0767138
CB,2021,transect,57850,2,101,42.13322155,-81.28737248,423.5874484
CB,2021,transect,57850,2,102,42.12893021,-81.2855838,469.3536541
CB,2021,transect,57850,2,103,42.12465743,-81.28368166,651.7729403
CB,2021,transect,57850,2,104,42.12036792,-81.28176345,623.1434023
CB,2021,transect,57850,2,105,42.11610434,-81.27990489,544.0381304
CB,2021,transect,57850,2,106,42.11183129,-81.27793844,253.9402224
CB,2021,transect,57850,2,107,42.1075431,-81.27612994,329.3760121
CB,2021,transect,57850,2,108,42.10326095,-81.27419675,387.9044902
CB,2021,transect,57850,2,109,42.09899381,-81.27231688,448.687443
CB,2021,transect,57850,2,110,42.09476136,-81.27039959,780.8509403
CB,2021,transect,57850,2,111,42.09042969,-81.2686069,641.3952757
CB,2021,transect,57850,2,112,42.08611948,-81.2666139,433.1419978
CB,2021,transect,57850,2,113,42.08188784,-81.26499192,481.150435
CB,2021,transect,57850,2,114,42.07757853,-81.2632666,608.9995417
CB,2021,transect,57850,2,115,42.07329933,-81.26132766,677.1140446
CB,2021,transect,57850,2,116,42.06904896,-81.25928021,274.5921883
CB,2021,transect,57850,2,117,42.06482477,-81.25734361,399.1097449
CB,2021,transect,57850,2,118,42.06050537,-81.25562596,411.2846425
CB,2021,transect,57850,2,119,42.05624617,-81.25381876,355.4882206
CB,2021,transect,57850,2,120,42.05193138,-81.25209476,153.1325441
CB,2021,transect,57850,2,121,42.04758105,-81.25038438,120.1270431
CB,2021,transect,57850,2,122,42.0432963,-81.24861977,105.9140329
CB,2021,transect,57850,2,123,42.03900341,-81.24680977,84.80528252
CB,2021,transect,57850,2,124,42.03470711,-81.24505684,111.1940872
CB,2021,transect,57850,2,125,42.03039655,-81.24333717,87.70097972
CB,2021,transect,57850,2,126,42.02612669,-81.24145742,194.9085561
CB,2021,transect,57850,2,127,42.02180108,-81.23982276,210.5803902
CB,2021,transect,57850,2,128,42.01742835,-81.23837301,406.5335936
CB,2021,transect,57850,2,129,42.01309121,-81.2367925,382.3917768
CB,2021,transect,57850,2,130,42.00876448,-81.23514326,605.2990356
CB,2021,transect,57850,2,131,42.00447963,-81.23342218,368.2647194
CB,2021,transect,57850,2,132,42.00021414,-81.23137738,395.7505257
CB,2021,transect,57850,2,133,41.99595374,-81.22943976,530.3539304
CB,2021,transect,57850,2,134,41.99170986,-81.22748774,543.8350243
CB,2021,transect,57850,2,135,41.98744241,-81.22570897,462.1596963
CB,2021,transect,57850,2,136,41.98315406,-81.22398716,314.9527557
CB,2021,transect,57850,2,137,41.97882265,-81.22224086,347.3737795
CB,2021,transect,57850,2,138,41.97452588,-81.2204802,269.8459379
CB,2021,transect,57850,2,139,41.97024609,-81.21871291,351.5012205
CB,2021,transect,57850,2,140,41.96595432,-81.21699421,301.586033
CB,2021,transect,57850,2,141,41.96165954,-81.21528255,207.3240921
CB,2021,transect,57850,2,142,41.95740704,-81.21342202,273.8309535
CB,2021,transect,57850,2,143,41.95315003,-81.21145744,217.4664759
CB,2021,transect,57850,2,144,41.948839,-81.20973943,224.692527
CB,2021,transect,57850,2,145,41.94454435,-81.20797417,148.2734204
CB,2021,transect,57850,2,146,41.94028436,-81.20603804,161.2095611
CB,2021,transect,57850,2,147,41.93601977,-81.20412262,208.3750433
CB,2021,transect,57850,2,148,41.93179994,-81.2022991,155.2714494
CB,2021,transect,57850,2,149,41.92760707,-81.19988288,323.7473364
CB,2021,transect,57850,2,150,41.92338611,-81.19795017,241.5278212
CB,2021,transect,57850,2,151,41.91913596,-81.19579972,273.2034568
CB,2021,transect,57850,2,152,41.9149007,-81.19390765,318.0333984
CB,2021,transect,57850,2,153,41.91060365,-81.1920656,222.2296567
CB,2021,transect,57850,2,154,41.9063132,-81.19032952,271.5644906
CB,2021,transect,57850,2,155,41.90204397,-81.18851282,149.3158141
CB,2021,transect,57850,2,156,41.89775367,-81.18657699,181.1057493
CB,2021,transect,57850,2,157,41.8934959,-81.18472554,163.5303474
CB,2021,transect,57850,2,158,41.88927008,-81.1827928,138.0419658
CB,2021,transect,57850,2,159,41.88504922,-81.18061427,165.0897619
CB,2021,transect,57850,2,160,41.88077005,-81.1787149,210.8245407
CB,2021,transect,57850,2,161,41.87648334,-81.17716529,300.4855727
CB,2021,transect,57850,2,162,41.87221798,-81.17519598,388.951627
CB,2021,transect,57850,2,163,41.86803405,-81.17328374,126.84412
CB,2021,transect,57850,2,164,41.86384857,-81.17069616,99.19023902
CB,2021,transect,57850,2,165,41.85959388,-81.16990593,52.98686509
CB,2021,transect,57850,2,166,41.85516231,-81.16937886,152.0272373
CB,2021,transect,57850,2,167,41.85080711,-81.16864367,187.7676935
CB,2021,transect,57850,2,168,41.84646107,-81.16702109,64.11494507
CB,2021,transect,57850,2,169,41.84224545,-81.16508126,23.36983067
CB,2021,transect,57850,2,170,41.83792817,-81.16303175,3.598043039
CB,2021,transect,58100,1,1,42.62818358,-81.01279503,683.059115
CB,2021,transect,58100,1,2,42.62398209,-81.01049505,179.7180778
CB,2021,transect,58100,1,3,42.61978104,-81.00841212,309.0923597
CB,2021,transect,58100,1,4,42.61547064,-81.00664401,300.0011
CB,2021,transect,58100,1,5,42.61104908,-81.00561327,1783.282171
CB,2021,transect,58100,1,6,42.60658333,-81.0044251,2548.09186
CB,2021,transect,58100,1,7,42.60232176,-81.00298753,4425.569868
CB,2021,transect,58100,1,8,42.59793308,-81.00139515,2681.434446
CB,2021,transect,58100,1,9,42.59364348,-80.99960292,4905.621889
CB,2021,transect,58100,1,10,42.58942334,-80.99762084,2108.639534
