Basin,Year,type,TRANSECT,LAYER,Interval,Lat_M,Lon_M,NperHa
CB,2015,transect,57850,2,98,42.1446,-81.2926,2009
CB,2013,transect,58100,2,65,42.2356,-80.8751,2010
CB,2019,transect,57475,1,136,41.654,-81.8132,2010
CB,2012,transect,57455,2,84,41.9129,-81.9116,2011
CB,2010,transect,57850,3,125,42.0417,-81.2469,2012
CB,2012,transect,57850,3,26,42.4543,-81.425,2012
CB,2010,transect,57850,4,13,42.5178,-81.4503,2012
CB,2010,transect,57850,3,134,42.0035,-81.2291,2014
CB,2018,transect,58100,1,100,42.3789,-80.9131,2015
CB,2017,transect,58100,1,100,42.3789,-80.9131,2015
CB,2018,transect,57850,1,55,42.3311,-81.3718,2015
CB,2017,transect,57850,1,55,42.3311,-81.3718,2015
CB,2018,transect,57600,2,143,42.2314,-81.82,2015
CB,2017,transect,57600,2,143,42.2314,-81.82,2015
CB,2018,transect,57850,1,132,42.0016,-81.2323,2016
CB,2017,transect,57850,1,132,42.0016,-81.2323,2016
CB,2013,transect,58100,2,72,42.2654,-80.8891,2017
CB,2012,transect,57455,2,25,42.1295,-82.045,2017
CB,2010,transect,57850,4,17,42.5024,-81.4441,2018
CB,2018,transect,57850,1,158,41.8902,-81.1855,2019
CB,2017,transect,57850,1,158,41.8902,-81.1855,2019
CB,2012,transect,57725,1,46,41.9848,-81.4655,2019
CB,2016,transect,57350,1,35,42.0014,-82.1946,2019
CB,2013,transect,57850,2,52,42.3416,-81.3762,2020
CB,2012,transect,57455,2,72,41.957,-81.9346,2021
CB,2011,transect,57850,2,14,42.2438,-81.3341,2022
CB,2010,transect,57850,6,49,42.3668,-81.3869,2023
CB,2018,transect,57725,1,139,41.8375,-81.4007,2023
CB,2017,transect,57725,1,139,41.8375,-81.4007,2023
CB,2010,transect,57850,8,136,41.9948,-81.2267,2024
CB,2011,transect,57850,2,26,42.3235,-81.3674,2025
CB,2012,transect,57600,3,55,41.8432,-81.6452,2025
CB,2019,transect,57475,1,39,42.0627,-82.0166,2026
CB,2010,transect,57725,4,150,42.3731,-81.6637,2028
CB,2013,transect,57350,2,31,41.8826,-82.1545,2028
CB,2010,transect,57850,3,127,42.0332,-81.2431,2029
CB,2018,transect,57600,2,107,42.0789,-81.7494,2029
CB,2017,transect,57600,2,107,42.0789,-81.7494,2029
CB,2018,transect,57600,2,124,42.151,-81.7829,2029
CB,2017,transect,57600,2,124,42.151,-81.7829,2029
CB,2018,transect,58100,1,82,42.3015,-80.8818,2031
CB,2017,transect,58100,1,82,42.3015,-80.8818,2031
CB,2012,transect,57850,3,62,42.3009,-81.3611,2032
CB,2012,transect,57600,4,111,42.078,-81.7466,2032
CB,2013,transect,57850,1,21,42.4745,-81.433,2036
CB,2012,transect,57725,1,86,42.0958,-81.524,2036
CB,2010,transect,57725,6,108,42.2113,-81.582,2036
CB,2010,transect,57850,4,47,42.3752,-81.3902,2037
CB,2013,transect,57225,1,33,41.9003,-81.4266,2037
CB,2016,transect,57850,2,18,42.4888,-81.439,2037
CB,2010,transect,57850,3,78,42.2423,-81.3352,2038
CB,2013,transect,57350,1,16,41.8194,-82.1231,2041
CB,2010,transect,57850,8,124,42.0459,-81.2491,2042
CB,2015,transect,57850,2,99,42.1404,-81.2908,2042
CB,2013,transect,57850,2,40,42.393,-81.3981,2042
CB,2016,transect,57850,2,81,42.219,-81.3242,2043
CB,2019,transect,57475,1,158,41.5612,-81.7674,2043
CB,2010,transect,57850,6,65,42.2981,-81.3587,2044
CB,2013,transect,57225,1,7,41.7908,-81.3724,2044
CB,2013,transect,57475,2,69,41.817,-81.8878,2044
CB,2012,transect,57600,3,44,41.8029,-81.6198,2045
CB,2016,transect,57725,2,48,42.1578,-81.5537,2046
CB,2013,transect,57475,1,43,41.7076,-81.833,2048
CB,2013,transect,57350,1,27,41.8657,-82.146,2050
CB,2015,transect,58100,2,90,42.3419,-80.9043,2051
CB,2011,transect,57850,2,5,42.2821,-81.3515,2052
CB,2018,transect,57850,1,49,42.3567,-81.3829,2052
CB,2017,transect,57850,1,49,42.3567,-81.3829,2052
CB,2013,transect,57225,1,44,41.9467,-81.4494,2052
CB,2010,transect,57725,1,52,41.9753,-81.4647,2052
CB,2018,transect,57600,2,138,42.2101,-81.8106,2052
CB,2017,transect,57600,2,138,42.2101,-81.8106,2052
CB,2010,transect,57850,9,148,41.9429,-81.2071,2053
CB,2015,transect,57600,2,100,42.047,-81.733,2054
CB,2010,transect,57850,3,119,42.0671,-81.2588,2055
CB,2012,transect,57725,2,61,42.0408,-81.5007,2055
CB,2010,transect,57850,5,135,41.9992,-81.2277,2056
CB,2010,transect,57850,7,130,42.0205,-81.2371,2056
CB,2010,transect,57850,6,131,42.0162,-81.2352,2057
CB,2018,transect,57600,2,128,42.1678,-81.791,2058
CB,2017,transect,57600,2,128,42.1678,-81.791,2058
CB,2010,transect,57850,9,166,41.8656,-81.1751,2059
CB,2012,transect,58100,2,67,42.2473,-80.8602,2060
CB,2018,transect,57975,2,69,42.3216,-81.1654,2060
CB,2017,transect,57975,2,69,42.3216,-81.1654,2060
CB,2010,transect,57850,4,128,42.0289,-81.2411,2060
CB,2010,transect,57850,7,74,42.2595,-81.3424,2060
CB,2018,transect,57475,1,158,41.5675,-81.7657,2060
CB,2017,transect,57475,1,158,41.5675,-81.7657,2060
CB,2018,transect,57850,1,52,42.3439,-81.3774,2061
CB,2017,transect,57850,1,52,42.3439,-81.3774,2061
CB,2016,transect,57850,2,40,42.3946,-81.3988,2061
CB,2011,transect,57725,2,21,42.2753,-81.6269,2061
CB,2018,transect,57475,2,143,41.6305,-81.7934,2061
CB,2017,transect,57475,2,143,41.6305,-81.7934,2061
CB,2018,transect,57975,1,22,42.5191,-81.2659,2063
CB,2017,transect,57975,1,22,42.5191,-81.2659,2063
CB,2010,transect,57850,10,112,42.0973,-81.2707,2065
CB,2010,transect,57850,8,44,42.3879,-81.3957,2065
CB,2019,transect,57975,1,134,41.9405,-80.9806,2067
CB,2012,transect,57850,4,153,41.9142,-81.1952,2067
CB,2013,transect,57225,1,152,42.4015,-81.6776,2067
CB,2010,transect,57725,3,130,42.2893,-81.6205,2068
CB,2019,transect,57475,1,135,41.6582,-81.8152,2069
CB,2018,transect,57350,1,88,41.778,-82.0893,2070
CB,2017,transect,57350,1,88,41.778,-82.0893,2070
CB,2011,transect,57850,2,11,42.3875,-81.3959,2071
CB,2012,transect,57600,3,7,41.6487,-81.5512,2071
CB,2010,transect,57725,3,110,42.2176,-81.5804,2071
CB,2010,transect,57850,8,41,42.4006,-81.4008,2072
CB,2018,transect,58100,1,106,42.4047,-80.9235,2073
CB,2017,transect,58100,1,106,42.4047,-80.9235,2073
CB,2010,transect,57850,10,126,42.0375,-81.2449,2073
CB,2011,transect,57725,1,40,42.1334,-81.5573,2073
CB,2012,transect,57850,4,77,42.2383,-81.3321,2074
CB,2018,transect,57975,1,64,42.3426,-81.1759,2075
CB,2017,transect,57975,1,64,42.3426,-81.1759,2075
CB,2010,transect,57850,7,125,42.0417,-81.2469,2075
CB,2010,transect,57850,5,47,42.3752,-81.3902,2075
CB,2012,transect,57600,3,56,41.8473,-81.6451,2075
CB,2013,transect,57475,2,60,41.7792,-81.8685,2076
CB,2015,transect,57850,2,97,42.1489,-81.2944,2077
CB,2018,transect,57850,1,60,42.3096,-81.3629,2077
CB,2017,transect,57850,1,60,42.3096,-81.3629,2077
CB,2013,transect,58100,2,8,41.994,-80.7602,2080
CB,2010,transect,57725,5,135,42.3102,-81.6318,2080
CB,2018,transect,57600,2,99,42.0448,-81.7337,2080
CB,2017,transect,57600,2,99,42.0448,-81.7337,2080
CB,2012,transect,57850,3,39,42.3992,-81.4001,2081
CB,2018,transect,57725,1,122,41.9088,-81.437,2081
CB,2017,transect,57725,1,122,41.9088,-81.437,2081
CB,2016,transect,57850,2,161,41.876,-81.1792,2082
CB,2016,transect,57600,2,32,41.7721,-81.6082,2082
CB,2013,transect,57225,1,129,42.3047,-81.6286,2082
CB,2010,transect,57850,3,165,41.8699,-81.1768,2084
CB,2012,transect,57850,2,58,42.3177,-81.3685,2084
CB,2011,transect,57725,2,41,42.1253,-81.553,2084
CB,2013,transect,57225,1,108,42.2162,-81.5843,2086
CB,2018,transect,57475,1,149,41.6049,-81.7823,2087
CB,2017,transect,57475,1,149,41.6049,-81.7823,2087
CB,2018,transect,57725,1,4,42.4058,-81.6792,2088
CB,2017,transect,57725,1,4,42.4058,-81.6792,2088
CB,2018,transect,57600,2,113,42.1044,-81.7611,2089
CB,2017,transect,57600,2,113,42.1044,-81.7611,2089
CB,2014,transect,57350,2,23,41.7584,-82.0928,2089
CB,2010,transect,57850,9,128,42.0289,-81.2411,2090
CB,2013,transect,57475,2,50,41.7371,-81.8475,2092
CB,2016,transect,57725,2,46,42.1409,-81.5452,2093
CB,2010,transect,57850,8,94,42.1741,-81.3044,2094
CB,2013,transect,58100,2,21,42.0492,-80.7859,2095
CB,2019,transect,57475,1,119,41.7257,-81.8487,2095
CB,2018,transect,58100,1,43,42.1412,-80.8171,2097
CB,2017,transect,58100,1,43,42.1412,-80.8171,2097
CB,2010,transect,57600,2,13,42.1912,-81.7972,2100
CB,2018,transect,57350,1,40,41.9816,-82.1845,2100
CB,2017,transect,57350,1,40,41.9816,-82.1845,2100
CB,2015,transect,57600,2,97,42.0343,-81.727,2102
CB,2012,transect,58100,2,68,42.2517,-80.8614,2103
CB,2018,transect,57850,2,171,41.8346,-81.1619,2103
CB,2017,transect,57850,2,171,41.8346,-81.1619,2103
CB,2010,transect,57850,9,74,42.2595,-81.3424,2104
CB,2016,transect,57350,2,9,42.1121,-82.2451,2105
CB,2012,transect,57600,4,95,42.0115,-81.7154,2106
CB,2018,transect,57350,1,2,42.1426,-82.2604,2106
CB,2017,transect,57350,1,2,42.1426,-82.2604,2106
CB,2016,transect,57350,1,136,41.5729,-81.9936,2107
CB,2011,transect,57725,2,28,42.2213,-81.6063,2108
CB,2012,transect,57600,4,125,42.1374,-81.773,2108
CB,2011,transect,57850,2,14,42.3746,-81.3911,2109
CB,2015,transect,57850,2,27,42.4487,-81.4217,2109
CB,2010,transect,57850,9,151,41.9301,-81.2015,2110
CB,2018,transect,57850,1,150,41.9245,-81.1996,2111
CB,2017,transect,57850,1,150,41.9245,-81.1996,2111
CB,2010,transect,57850,9,67,42.2894,-81.355,2111
CB,2011,transect,57850,2,27,42.3192,-81.3657,2112
CB,2010,transect,57850,8,59,42.324,-81.3687,2113
CB,2018,transect,57350,2,106,41.7018,-82.0534,2115
CB,2017,transect,57350,2,106,41.7018,-82.0534,2115
CB,2011,transect,57850,2,6,42.2778,-81.3501,2116
CB,2012,transect,57600,4,110,42.074,-81.7441,2118
CB,2016,transect,57975,2,73,42.4867,-81.2493,2119
CB,2013,transect,57350,1,67,42.0343,-82.2305,2119
CB,2016,transect,57850,2,53,42.3389,-81.3751,2121
CB,2015,transect,57600,2,146,42.243,-81.8215,2121
CB,2012,transect,57600,4,134,42.1759,-81.7892,2122
CB,2010,transect,57850,9,152,41.9257,-81.1999,2123
CB,2010,transect,57850,9,146,41.9515,-81.2107,2123
CB,2018,transect,58100,2,11,42.0096,-80.764,2124
CB,2017,transect,58100,2,11,42.0096,-80.764,2124
CB,2012,transect,58100,2,70,42.2601,-80.8656,2124
CB,2010,transect,57850,3,156,41.9086,-81.1927,2125
CB,2010,transect,57850,7,124,42.0459,-81.2491,2125
CB,2011,transect,57725,2,22,42.2679,-81.6218,2125
CB,2013,transect,57475,2,21,41.6156,-81.7865,2125
CB,2012,transect,58100,2,20,42.0475,-80.7805,2126
CB,2011,transect,57725,2,23,42.2599,-81.6193,2126
CB,2010,transect,57600,2,43,42.0642,-81.7399,2126
CB,2012,transect,57455,2,65,41.9836,-81.9471,2127
CB,2010,transect,57850,7,139,41.9816,-81.2227,2128
CB,2018,transect,57850,1,98,42.1471,-81.2944,2128
CB,2017,transect,57850,1,98,42.1471,-81.2944,2128
CB,2010,transect,57850,9,55,42.3412,-81.3757,2129
CB,2018,transect,57725,1,2,42.4142,-81.6837,2129
CB,2017,transect,57725,1,2,42.4142,-81.6837,2129
CB,2012,transect,57850,3,22,42.4716,-81.4306,2130
CB,2013,transect,58100,2,110,42.4297,-80.9509,2132
CB,2015,transect,57850,2,110,42.0932,-81.2709,2132
CB,2010,transect,57725,2,104,42.1942,-81.5744,2132
CB,2012,transect,57455,2,82,41.9195,-81.9152,2132
CB,2010,transect,57725,4,123,42.2596,-81.6062,2134
CB,2010,transect,57725,4,133,42.3018,-81.6272,2135
CB,2010,transect,57850,4,133,42.0077,-81.2314,2136
CB,2011,transect,57725,2,45,42.0933,-81.5357,2136
CB,2016,transect,57600,2,19,41.7168,-81.583,2136
CB,2016,transect,57850,2,156,41.8974,-81.1883,2137
CB,2012,transect,57850,2,125,42.0337,-81.2469,2137
CB,2010,transect,57600,2,99,41.8283,-81.6324,2137
CB,2010,transect,57850,9,61,42.3154,-81.3653,2138
CB,2010,transect,57725,4,104,42.1942,-81.5744,2138
CB,2013,transect,58100,2,82,42.3077,-80.9095,2139
CB,2013,transect,58100,1,9,41.9982,-80.7624,2140
CB,2015,transect,58100,2,143,42.5703,-80.9922,2141
CB,2013,transect,57475,1,42,41.7025,-81.8306,2141
CB,2018,transect,58100,2,137,42.538,-80.9777,2142
CB,2017,transect,58100,2,137,42.538,-80.9777,2142
CB,2016,transect,57600,2,135,42.2098,-81.8102,2144
CB,2019,transect,57475,1,130,41.6793,-81.8257,2144
CB,2018,transect,57975,1,88,42.2417,-81.125,2147
CB,2017,transect,57975,1,88,42.2417,-81.125,2147
CB,2012,transect,57850,1,133,42,-81.2303,2148
CB,2013,transect,58100,2,71,42.2611,-80.887,2150
CB,2016,transect,57850,2,37,42.4075,-81.4042,2154
CB,2018,transect,57600,2,123,42.1467,-81.781,2155
CB,2017,transect,57600,2,123,42.1467,-81.781,2155
CB,2016,transect,57350,2,129,41.6025,-82.0076,2155
CB,2013,transect,58100,2,55,42.1933,-80.8547,2156
CB,2018,transect,58100,1,96,42.3617,-80.9061,2156
CB,2017,transect,58100,1,96,42.3617,-80.9061,2156
CB,2012,transect,57850,4,89,42.1872,-81.3114,2156
CB,2018,transect,57975,1,91,42.2291,-81.1185,2157
CB,2017,transect,57975,1,91,42.2291,-81.1185,2157
CB,2010,transect,57850,4,120,42.0628,-81.2574,2158
CB,2012,transect,57850,1,47,42.3651,-81.3863,2158
CB,2016,transect,57850,2,21,42.476,-81.4335,2158
CB,2013,transect,58100,1,135,42.5391,-80.9861,2159
CB,2012,transect,57850,4,130,42.0127,-81.2365,2162
CB,2012,transect,57850,2,81,42.2211,-81.3259,2162
CB,2010,transect,57850,6,30,42.4471,-81.4211,2162
CB,2016,transect,57850,2,58,42.3178,-81.3649,2164
CB,2011,transect,57725,1,51,42.0596,-81.4986,2164
CB,2013,transect,57225,1,145,42.3721,-81.6627,2164
CB,2018,transect,57850,1,159,41.8859,-81.1837,2165
CB,2017,transect,57850,1,159,41.8859,-81.1837,2165
CB,2012,transect,57850,3,21,42.4758,-81.4324,2165
CB,2010,transect,57850,7,153,41.9215,-81.1981,2167
CB,2010,transect,57725,6,104,42.1942,-81.5744,2169
CB,2018,transect,57850,1,122,42.0444,-81.2504,2170
CB,2017,transect,57850,1,122,42.0444,-81.2504,2170
CB,2010,transect,57850,10,75,42.2552,-81.3406,2170
CB,2010,transect,57850,3,18,42.4981,-81.4426,2171
CB,2010,transect,57850,7,119,42.0671,-81.2588,2172
CB,2018,transect,57725,2,97,42.014,-81.4886,2172
CB,2017,transect,57725,2,97,42.014,-81.4886,2172
CB,2012,transect,57850,2,122,42.0467,-81.2519,2173
CB,2015,transect,57850,2,152,41.9132,-81.1948,2174
CB,2014,transect,57850,2,30,42.0537,-81.2585,2174
CB,2018,transect,57975,1,77,42.288,-81.1482,2175
CB,2017,transect,57975,1,77,42.288,-81.1482,2175
CB,2010,transect,57725,5,142,42.3394,-81.647,2176
CB,2010,transect,57725,1,49,41.9626,-81.4585,2177
CB,2012,transect,57600,4,105,42.0527,-81.7364,2177
CB,2010,transect,57850,8,43,42.3923,-81.3959,2178
CB,2010,transect,57850,9,36,42.4218,-81.41,2178
CB,2018,transect,57850,1,148,41.9331,-81.2033,2180
CB,2017,transect,57850,1,148,41.9331,-81.2033,2180
CB,2010,transect,57600,1,91,41.8621,-81.6481,2180
CB,2012,transect,57850,2,62,42.3009,-81.3611,2181
CB,2018,transect,57600,1,72,41.9298,-81.6809,2182
CB,2017,transect,57600,1,72,41.9298,-81.6809,2182
CB,2013,transect,57995,1,50,42.3554,-81.1826,2183
CB,2012,transect,58100,2,18,42.039,-80.7772,2184
CB,2012,transect,57850,4,147,41.9399,-81.2063,2184
CB,2010,transect,57850,9,98,42.1572,-81.2963,2186
CB,2013,transect,57850,1,4,42.5473,-81.4642,2186
CB,2010,transect,57600,1,136,41.6731,-81.5623,2188
CB,2012,transect,57600,4,96,42.0156,-81.7176,2188
CB,2012,transect,57600,3,10,41.6615,-81.5568,2190
CB,2013,transect,57475,2,68,41.8128,-81.8856,2191
CB,2013,transect,58100,2,61,42.2187,-80.8669,2193
CB,2018,transect,57850,1,7,42.5364,-81.459,2193
CB,2017,transect,57850,1,7,42.5364,-81.459,2193
CB,2012,transect,57600,3,52,41.8346,-81.6381,2193
CB,2018,transect,58100,1,105,42.4003,-80.9219,2194
CB,2017,transect,58100,1,105,42.4003,-80.9219,2194
CB,2016,transect,57725,2,42,42.1071,-81.5286,2194
CB,2019,transect,58750,1,168,41.847,-81.1668,2195
CB,2012,transect,57850,4,150,41.9271,-81.2007,2195
CB,2015,transect,58100,2,150,42.6004,-81.0039,2196
CB,2010,transect,57850,10,76,42.2509,-81.3389,2198
CB,2016,transect,57850,2,22,42.4717,-81.4317,2199
CB,2019,transect,57725,1,27,42.3194,-81.6302,2199
CB,2010,transect,57600,2,55,42.0133,-81.7172,2199
CB,2018,transect,57725,2,100,42.0014,-81.4821,2200
CB,2017,transect,57725,2,100,42.0014,-81.4821,2200
CB,2012,transect,57455,2,69,41.9684,-81.9408,2200
CB,2013,transect,58100,2,54,42.189,-80.8527,2201
CB,2013,transect,58100,2,84,42.3162,-80.9135,2201
CB,2011,transect,57850,2,23,42.4699,-81.4316,2201
CB,2018,transect,57725,2,101,41.9973,-81.4797,2201
CB,2017,transect,57725,2,101,41.9973,-81.4797,2201
CB,2010,transect,57850,7,75,42.2552,-81.3406,2202
CB,2012,transect,57455,2,134,41.7174,-81.8097,2202
CB,2013,transect,57475,1,77,41.8509,-81.904,2203
CB,2019,transect,57725,1,91,42.0496,-81.4956,2204
CB,2015,transect,57850,2,114,42.076,-81.2637,2205
CB,2014,transect,57350,1,13,41.9267,-82.177,2205
CB,2010,transect,57725,6,111,42.2177,-81.5807,2206
CB,2012,transect,57455,2,43,42.0622,-82.0111,2206
CB,2010,transect,57850,8,78,42.2423,-81.3352,2207
CB,2010,transect,57850,8,76,42.2509,-81.3389,2208
CB,2013,transect,57350,1,6,41.7773,-82.102,2208
CB,2015,transect,57850,2,59,42.3118,-81.3632,2209
CB,2015,transect,57850,2,69,42.2688,-81.3454,2211
CB,2010,transect,57600,2,106,41.7985,-81.6196,2211
CB,2010,transect,57850,8,102,42.1401,-81.2888,2212
CB,2018,transect,57975,1,80,42.2753,-81.142,2213
CB,2017,transect,57975,1,80,42.2753,-81.142,2213
CB,2013,transect,57995,1,26,42.4566,-81.2333,2213
CB,2012,transect,57850,3,43,42.3825,-81.3919,2216
CB,2012,transect,57725,1,67,42.0218,-81.4879,2216
CB,2016,transect,57350,2,102,41.7171,-82.0612,2217
CB,2018,transect,57975,1,97,42.2038,-81.1062,2218
CB,2017,transect,57975,1,97,42.2038,-81.1062,2218
CB,2010,transect,57850,7,76,42.2509,-81.3389,2218
CB,2012,transect,57600,3,62,41.8724,-81.6537,2218
CB,2011,transect,57850,2,28,42.3149,-81.364,2219
CB,2012,transect,57600,1,75,41.9278,-81.675,2219
CB,2011,transect,57850,2,9,42.3968,-81.3991,2220
CB,2018,transect,57725,1,138,41.8417,-81.4028,2220
CB,2017,transect,57725,1,138,41.8417,-81.4028,2220
CB,2010,transect,57850,7,56,42.3369,-81.3739,2221
CB,2013,transect,57225,1,106,42.2077,-81.5801,2222
CB,2012,transect,57850,4,136,41.9872,-81.2247,2223
CB,2010,transect,57850,8,69,42.2809,-81.3513,2224
CB,2010,transect,57725,2,29,41.8784,-81.4164,2224
CB,2018,transect,57850,1,50,42.3525,-81.381,2225
CB,2017,transect,57850,1,50,42.3525,-81.381,2225
CB,2010,transect,57725,5,128,42.2808,-81.6164,2226
CB,2016,transect,57350,2,94,41.7511,-82.0771,2226
CB,2010,transect,57850,9,154,41.9171,-81.1964,2227
CB,2010,transect,57850,7,135,41.9992,-81.2277,2227
CB,2013,transect,57475,2,28,41.6449,-81.8015,2227
CB,2014,transect,57600,2,26,42.0612,-81.7278,2228
CB,2010,transect,57850,8,106,42.1229,-81.282,2230
CB,2012,transect,57725,1,50,41.9989,-81.4742,2230
CB,2018,transect,57975,2,88,42.2417,-81.125,2231
CB,2017,transect,57975,2,88,42.2417,-81.125,2231
CB,2012,transect,57600,1,61,41.8686,-81.6522,2231
CB,2015,transect,57600,2,145,42.2388,-81.8197,2231
CB,2010,transect,57850,4,70,42.2766,-81.3496,2232
CB,2010,transect,57725,4,146,42.3561,-81.6559,2232
CB,2012,transect,58100,2,62,42.2262,-80.8511,2236
CB,2012,transect,57850,4,138,41.9786,-81.2215,2236
CB,2013,transect,58100,2,60,42.2145,-80.8648,2238
CB,2018,transect,57975,1,59,42.3636,-81.1867,2238
CB,2017,transect,57975,1,59,42.3636,-81.1867,2238
CB,2010,transect,57850,8,80,42.2337,-81.3316,2242
CB,2016,transect,57850,2,54,42.3346,-81.3733,2242
CB,2019,transect,57975,1,18,42.4191,-81.2595,2243
CB,2012,transect,57850,3,25,42.4585,-81.4263,2244
CB,2015,transect,57600,2,124,42.1493,-81.7791,2245
CB,2010,transect,57850,11,77,42.2466,-81.337,2246
CB,2013,transect,57350,1,9,41.79,-82.1081,2247
CB,2013,transect,57225,1,112,42.2331,-81.5927,2249
CB,2012,transect,57600,3,147,42.2305,-81.8166,2250
CB,2016,transect,57850,2,57,42.3219,-81.3672,2251
CB,2016,transect,57850,2,44,42.3775,-81.3916,2252
CB,2015,transect,58100,2,151,42.6046,-81.0055,2253
CB,2010,transect,57850,8,56,42.3369,-81.3739,2253
CB,2014,transect,57850,2,10,42.3949,-81.4096,2253
CB,2012,transect,57600,4,101,42.0363,-81.7276,2255
CB,2018,transect,57475,1,13,42.1761,-82.0698,2255
CB,2017,transect,57475,1,13,42.1761,-82.0698,2255
CB,2015,transect,57600,2,12,41.6722,-81.5642,2256
CB,2013,transect,57350,2,63,42.0175,-82.2219,2256
CB,2015,transect,57600,2,91,42.0087,-81.7156,2257
CB,2011,transect,57850,2,23,42.3364,-81.3728,2258
CB,2012,transect,57725,1,63,42.0055,-81.4801,2258
CB,2018,transect,57600,2,142,42.2272,-81.8179,2258
CB,2017,transect,57600,2,142,42.2272,-81.8179,2258
CB,2019,transect,57975,1,40,42.3283,-81.2063,2264
CB,2013,transect,57225,1,55,41.993,-81.4727,2265
CB,2016,transect,57850,2,162,41.8717,-81.1773,2267
CB,2010,transect,57850,3,164,41.8742,-81.1784,2267
CB,2016,transect,57850,2,35,42.4161,-81.4079,2269
CB,2015,transect,57850,2,22,42.4702,-81.4309,2271
CB,2012,transect,57600,1,115,42.0949,-81.7543,2271
CB,2013,transect,57475,1,75,41.8425,-81.8996,2271
CB,2010,transect,57725,6,132,42.2977,-81.6248,2273
CB,2012,transect,58100,2,19,42.0433,-80.7789,2274
CB,2016,transect,57850,2,127,42.0217,-81.2408,2274
CB,2010,transect,57850,8,70,42.2766,-81.3496,2274
CB,2010,transect,57850,7,133,42.0077,-81.2314,2275
CB,2010,transect,57725,2,21,41.8447,-81.3997,2275
CB,2013,transect,57225,1,117,42.2541,-81.6033,2275
CB,2015,transect,57850,2,26,42.453,-81.4235,2276
CB,2015,transect,57850,2,5,42.5429,-81.4622,2277
CB,2010,transect,57850,8,81,42.2294,-81.33,2278
CB,2018,transect,57475,1,1,42.2264,-82.096,2278
CB,2017,transect,57475,1,1,42.2264,-82.096,2278
CB,2016,transect,57350,2,112,41.6747,-82.0413,2279
CB,2019,transect,57475,1,63,41.9617,-81.9659,2280
CB,2016,transect,57850,2,43,42.3818,-81.3934,2281
CB,2018,transect,57975,1,53,42.3888,-81.1996,2283
CB,2017,transect,57975,1,53,42.3888,-81.1996,2283
CB,2010,transect,57850,8,101,42.1445,-81.2906,2283
CB,2010,transect,57725,3,161,42.4195,-81.6863,2283
CB,2010,transect,57600,2,42,42.0685,-81.742,2283
CB,2011,transect,57850,2,2,42.2951,-81.3564,2284
CB,2010,transect,57725,6,103,42.1899,-81.5725,2285
CB,2010,transect,57600,1,37,42.0896,-81.752,2285
CB,2012,transect,57850,2,119,42.0596,-81.2569,2286
CB,2010,transect,57725,1,2,41.7647,-81.3602,2287
CB,2010,transect,57725,2,30,41.8827,-81.4183,2287
CB,2012,transect,57600,3,49,41.8232,-81.6308,2287
CB,2013,transect,57995,1,49,42.3596,-81.1847,2288
CB,2016,transect,57350,2,137,41.5686,-81.9915,2289
CB,2010,transect,57850,4,11,42.5265,-81.4529,2290
CB,2013,transect,57225,1,48,41.9635,-81.4581,2291
CB,2019,transect,57725,1,97,42.0243,-81.4831,2291
CB,2015,transect,57350,2,22,42.0507,-82.2423,2291
CB,2018,transect,57350,2,68,41.8628,-82.1291,2292
CB,2017,transect,57350,2,68,41.8628,-82.1291,2292
CB,2012,transect,58100,2,16,42.0302,-80.7747,2293
CB,2011,transect,57850,2,29,42.3106,-81.3622,2293
CB,2010,transect,57850,8,95,42.1698,-81.3026,2295
CB,2018,transect,57975,1,102,42.1827,-81.0961,2296
CB,2017,transect,57975,1,102,42.1827,-81.0961,2296
CB,2016,transect,57850,2,120,42.0518,-81.253,2296
CB,2011,transect,57850,1,10,42.5259,-81.4537,2296
CB,2010,transect,57850,9,64,42.3024,-81.3604,2297
CB,2018,transect,57475,1,147,41.6134,-81.786,2297
CB,2017,transect,57475,1,147,41.6134,-81.786,2297
CB,2012,transect,57455,2,70,41.9648,-81.9381,2297
CB,2010,transect,57725,5,150,42.3731,-81.6637,2298
CB,2018,transect,57475,1,9,42.1928,-82.0787,2298
CB,2017,transect,57475,1,9,42.1928,-82.0787,2298
CB,2012,transect,57850,4,103,42.1279,-81.286,2299
CB,2011,transect,57725,1,59,41.9916,-81.4704,2299
CB,2010,transect,57725,3,133,42.3018,-81.6272,2301
CB,2018,transect,57350,2,57,41.9095,-82.151,2302
CB,2017,transect,57350,2,57,41.9095,-82.151,2302
CB,2012,transect,57725,1,89,42.1073,-81.5286,2305
CB,2018,transect,58100,2,94,42.353,-80.9028,2306
CB,2017,transect,58100,2,94,42.353,-80.9028,2306
CB,2010,transect,57850,8,104,42.1315,-81.2857,2306
CB,2010,transect,57725,2,63,42.0218,-81.4875,2307
CB,2010,transect,57725,4,121,42.2512,-81.602,2307
CB,2012,transect,57600,4,120,42.1163,-81.7627,2309
CB,2012,transect,58100,2,65,42.2393,-80.8554,2310
CB,2012,transect,57600,4,112,42.0823,-81.7479,2311
CB,2016,transect,57600,2,33,41.7764,-81.6102,2312
CB,2014,transect,57350,1,5,42.0611,-82.2445,2312
CB,2012,transect,57850,1,132,42.0043,-81.2322,2313
CB,2018,transect,57350,1,7,42.1213,-82.2505,2313
CB,2017,transect,57350,1,7,42.1213,-82.2505,2313
CB,2015,transect,57850,2,115,42.0718,-81.2618,2315
CB,2011,transect,57850,2,10,42.3919,-81.3976,2315
